FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43224605        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58792         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a52bf8d0  0x7f948e584170  0x7f948e5ce080       307299        307262         0      0
43226363        0      0        0              0          0               0   10.239.30.23   172.67.184.146     63865        443     17     0    normal                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94a45a1a30  0x7f948e584170  0x7f948e5842e0       125735        125642         0      0
43225572        1      0        3              0          0               0   10.239.30.19     10.72.112.13     51303       5508      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  07fe0dea-        N/A     0x8202800000000L        1  local  0x7f9421bb6ff0  0x7f948e584170  0x7f948e5b4840       193919        184919         0      0
43226795        0      0        0              0          0               0  10.239.31.249   165.225.206.48     46787         80      6     0      high                     APP_HTTP(67)                   APP_CLASS_VELOCLOUD(20)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance  VeloCloud Management        N/A  c9e3c5a5-  0x804080000a000000L        1  local  0x7f94a461a740  0x7f948e585700  0x7f948e5842e0        89708         89686         0      0
43226995        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58763         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f9416e2a5b0  0x7f948e584170  0x7f948e5ce080        55544         55507         0      0
43225938        1      0        2              2          2               0  10.239.30.152      10.71.50.53     60033         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f942f13dbd0  0x7f948e584170  0x7f948e5ce080       159235         55304         0      0
43225168        1      0        1              1          1               0  10.239.30.115    10.230.134.18     54337         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f9416e072f0  0x7f948e584170  0x7f948e5d9880       242205        242168         0      0
43196063        0      0        0              0          0               0   10.239.30.64      20.54.37.73     63218        443      6     0    normal               APP_ONEDRIVE(2820)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        2  local  0x7f9414004d40  0x7f948e584170  0x7f948e5842e0      3979938         19478         0      0
43225175        0      1        0              0          0               0    192.168.0.1    165.225.26.44     53641         80      6     0      high                     APP_HTTP(67)                   APP_CLASS_VELOCLOUD(20)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance  VeloCloud Management        N/A  00000000-  0x800000000a000000L        1  local  0x7f94a419dde0  0x7f948e584b80  0x7f948e584450       241469        240455         0      2
43225385        0      0        0              0          0               0   10.239.30.64    52.104.113.27     60689        443      6     0    normal      APP_SHAREPOINT_ONLINE(1453)         APP_CLASS_BUSINESS_APPLICATION(4)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a42a8110  0x7f948e584170  0x7f948e5845c0       215856        150766         0      0
43227112        0      1        0              0          0               0    192.168.0.1    165.225.26.44     46689         80      6     0      high                     APP_HTTP(67)                   APP_CLASS_VELOCLOUD(20)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance  VeloCloud Management        N/A  00000000-  0x800000000a000000L        1  local  0x7f9433738960  0x7f948e584b80  0x7f948e584450        47188         46145         0      2
43227217        1      0        1              0          0               0  10.239.30.157     10.104.61.84     63063        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A     0x8002800000001L        1  local  0x7f94a52c9390  0x7f948e584170  0x7f948e5ce7b0        33694         33694         0      0
43226239        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58222         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f942f136be0  0x7f948e584170  0x7f948e5ce080       137783        137746         0      0
43226702        1      0        1              0          0               0  10.239.30.157       10.9.250.2     10722        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A     0x8002800000001L        1  local  0x7f943801ea70  0x7f948e584170  0x7f948e5ce7b0        99701         99701         0      0
43227148        1      0        5              5          5               0  10.239.30.152     10.71.112.84     53671         88      6     0    normal                     APP_KRB5(97)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A    0x48802800000000L        1  local  0x7f941c3dbc20  0x7f948e584170  0x7f948e5ce080        42787         42674         0      0
43225676        0      0        0              0          0               0   10.239.30.64      20.50.73.10     60705        443      6     0    normal        APP_TENCENT_MEETING(5014)       APP_CLASS_BUSINESS_COLLABORATION(5)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4080000a000000L        1  local  0x7f94a40743c0  0x7f948e584170  0x7f948e5845c0       182507         57772         0      0
43226390        1      0        1              1          1               0  10.239.30.152      10.71.50.53     59987         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f940d6a0210  0x7f948e584170  0x7f948e5ce080       122555        122518         0      0
43226198        0      1        0              0          0               0  192.168.0.148      31.13.81.13     63295        443     17     0    normal                APP_FACEBOOK(244)           APP_CLASS_SOCIAL_NETWORKING(16)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f9416e7baa0  0x7f948e5bc830  0x7f948e584450       140773        139577         0      0
43225423        1      0        1              1          1               0  10.239.30.180     10.71.114.60       161       2750     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f94a4091e10  0x7f948e584170  0x7f948e5ce080       210600        210596         0      0
